SUMMARY LEVEL,SUMMARY LEVEL 2,COUNTRY CODE,COUNTRY NAME,COUNTRY SUBCODE,GENERAL VALUES/MONTH,GENERAL VALUES/YEAR,DISTRICT,DISTRICT NAME,MONTHLY CONSUMPTION VALUE,YEARLY CONSUMPTION VALUE,COMMODITY DESCRIPTION,COMMODITY,YEAR,MONTH
CGP,HSCYCSDT,5XXX,ASIA,00,14476,91156,55,"DALLAS-FORT WORTH, TX",14476,91156,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,0003,EUROPEAN UNION,-,84864,227497,-,TOTAL FOR ALL DISTRICTS,84864,227497,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,0014,PACIFIC RIM COUNTRIES,-,4174212,7626037,-,TOTAL FOR ALL DISTRICTS,4174212,7587044,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,0020,NAFTA,-,3141,3503,-,TOTAL FOR ALL DISTRICTS,3141,3503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,0021,TWENTY LATIN AMERICAN REPUBLICS,-,3141,3503,-,TOTAL FOR ALL DISTRICTS,3141,3503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,0024,LAFTA,-,3141,3503,-,TOTAL FOR ALL DISTRICTS,3141,3503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,0025,EURO AREA,-,84864,227497,-,TOTAL FOR ALL DISTRICTS,84864,227497,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,0026,APEC,-,4678175,9902293,-,TOTAL FOR ALL DISTRICTS,4678175,9863300,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,0027,ASEAN,-,4671506,9887895,-,TOTAL FOR ALL DISTRICTS,4671506,9848902,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,1XXX,NORTH AMERICA,-,3141,3503,-,TOTAL FOR ALL DISTRICTS,3141,3503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCY,2010,MEXICO,-,3141,3503,-,TOTAL FOR ALL DISTRICTS,3141,3503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCY,4330,AUSTRIA,-,84864,227497,-,TOTAL FOR ALL DISTRICTS,84864,227497,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,4XXX,EUROPE,-,84864,227497,-,TOTAL FOR ALL DISTRICTS,84864,227497,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCY,5330,INDIA,-,3274,64782,-,TOTAL FOR ALL DISTRICTS,3274,64782,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCY,5420,SRI LANKA,-,549253,883998,-,TOTAL FOR ALL DISTRICTS,549253,883998,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCY,5490,THAILAND,-,500822,2272753,-,TOTAL FOR ALL DISTRICTS,500822,2272753,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCY,5570,MALAYSIA,-,4170684,7615142,-,TOTAL FOR ALL DISTRICTS,4170684,7576149,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCY,5700,CHINA,-,3528,10895,-,TOTAL FOR ALL DISTRICTS,3528,10895,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,5XXX,ASIA,-,5227561,10847570,-,TOTAL FOR ALL DISTRICTS,5227561,10808577,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,0022,OECD,00,88005,231000,-,TOTAL FOR ALL DISTRICTS,88005,231000,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HS,-,TOTAL FOR ALL COUNTRIES,-,5315566,11078570,-,TOTAL FOR ALL DISTRICTS,5315566,11039577,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,0003,EUROPEAN UNION,00,84864,227497,-,TOTAL FOR ALL DISTRICTS,84864,227497,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,0014,PACIFIC RIM COUNTRIES,00,4174212,7626037,-,TOTAL FOR ALL DISTRICTS,4174212,7587044,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,0020,NAFTA,00,3141,3503,-,TOTAL FOR ALL DISTRICTS,3141,3503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,0021,TWENTY LATIN AMERICAN REPUBLICS,00,3141,3503,-,TOTAL FOR ALL DISTRICTS,3141,3503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,0024,LAFTA,00,3141,3503,-,TOTAL FOR ALL DISTRICTS,3141,3503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,0025,EURO AREA,00,84864,227497,-,TOTAL FOR ALL DISTRICTS,84864,227497,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,0026,APEC,00,4678175,9902293,-,TOTAL FOR ALL DISTRICTS,4678175,9863300,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,0027,ASEAN,00,4671506,9887895,-,TOTAL FOR ALL DISTRICTS,4671506,9848902,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,1XXX,NORTH AMERICA,00,3141,3503,-,TOTAL FOR ALL DISTRICTS,3141,3503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCYCS,2010,MEXICO,00,3141,3503,-,TOTAL FOR ALL DISTRICTS,3141,3503,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCYCS,4330,AUSTRIA,00,84864,227497,-,TOTAL FOR ALL DISTRICTS,84864,227497,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,4XXX,EUROPE,00,84864,227497,-,TOTAL FOR ALL DISTRICTS,84864,227497,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCYCS,5330,INDIA,00,3274,64782,-,TOTAL FOR ALL DISTRICTS,3274,64782,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCYCS,5420,SRI LANKA,00,549253,883998,-,TOTAL FOR ALL DISTRICTS,549253,883998,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCYCS,5490,THAILAND,00,500822,2272753,-,TOTAL FOR ALL DISTRICTS,500822,2272753,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCYCS,5570,MALAYSIA,00,4170684,7615142,-,TOTAL FOR ALL DISTRICTS,4170684,7576149,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
DET,HSCYCS,5700,CHINA,00,3528,10895,-,TOTAL FOR ALL DISTRICTS,3528,10895,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCYCS,5XXX,ASIA,00,5227561,10847570,-,TOTAL FOR ALL DISTRICTS,5227561,10808577,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,02
CGP,HSCY,0021,TWENTY LATIN AMERICAN REPUBLICS,-,1307,4810,-,TOTAL FOR ALL DISTRICTS,818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,0003,EUROPEAN UNION,-,86305,313802,-,TOTAL FOR ALL DISTRICTS,86305,313802,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,0014,PACIFIC RIM COUNTRIES,-,3731638,11357675,-,TOTAL FOR ALL DISTRICTS,3839085,11426129,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,0020,NAFTA,-,1307,4810,-,TOTAL FOR ALL DISTRICTS,818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,0022,OECD,-,87612,318612,-,TOTAL FOR ALL DISTRICTS,87123,318123,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,0024,LAFTA,-,1307,4810,-,TOTAL FOR ALL DISTRICTS,818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,0025,EURO AREA,-,86305,313802,-,TOTAL FOR ALL DISTRICTS,86305,313802,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,0026,APEC,-,4389620,14291913,-,TOTAL FOR ALL DISTRICTS,4496578,14359878,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,0027,ASEAN,-,4354737,14242632,-,TOTAL FOR ALL DISTRICTS,4462184,14311086,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,1XXX,NORTH AMERICA,-,1307,4810,-,TOTAL FOR ALL DISTRICTS,818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCY,2010,MEXICO,-,1307,4810,-,TOTAL FOR ALL DISTRICTS,818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCY,4330,AUSTRIA,-,86305,313802,-,TOTAL FOR ALL DISTRICTS,86305,313802,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,4XXX,EUROPE,-,86305,313802,-,TOTAL FOR ALL DISTRICTS,86305,313802,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCY,5330,INDIA,-,74009,138791,-,TOTAL FOR ALL DISTRICTS,74009,138791,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCY,5700,CHINA,-,33176,44071,-,TOTAL FOR ALL DISTRICTS,33176,44071,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCY,5420,SRI LANKA,-,1512602,2396600,-,TOTAL FOR ALL DISTRICTS,1512602,2396600,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCY,5490,THAILAND,-,656675,2929428,-,TOTAL FOR ALL DISTRICTS,656675,2929428,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCY,5570,MALAYSIA,-,3698062,11313204,-,TOTAL FOR ALL DISTRICTS,3805509,11381658,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCY,5830,TAIWAN,-,400,400,-,TOTAL FOR ALL DISTRICTS,400,400,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCY,5XXX,ASIA,-,5974924,16822494,-,TOTAL FOR ALL DISTRICTS,6082371,16890948,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,342709,479869,10,"NEW YORK CITY, NY",342709,479869,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0003,EUROPEAN UNION,00,84864,310896,10,"NEW YORK CITY, NY",84864,310896,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0003,EUROPEAN UNION,00,1441,2906,23,"LAREDO, TX",1441,2906,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,296,07,"OGDENSBURG, NY",0,296,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,42272,13,"BALTIMORE, MD",0,42272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,46284,46284,15,"WILMINGTON, NC",46284,46284,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,2173463,6420685,16,"CHARLESTON, SC",2173463,6420685,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,70678,17,"SAVANNAH, GA",0,70678,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,40897,115142,23,"LAREDO, TX",40897,115142,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,41509,91085,24,"EL PASO, TX",41509,91085,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,3959,5320,25,"SAN DIEGO, CA",3959,5320,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,120026,27,"LOS ANGELES, CA",0,120026,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,117474,237066,35,"MINNEAPOLIS, MN",117474,237066,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,911917,3271753,28,"SAN FRANCISCO, CA",1019364,3340207,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,12892,30,"SEATTLE, WA",0,12892,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,880,880,31,"ANCHORAGE, AK",880,880,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,52546,415049,39,"CHICAGO, IL",52546,415049,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,28378,55,"DALLAS-FORT WORTH, TX",0,28378,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0020,NAFTA,00,818,4321,24,"EL PASO, TX",818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0020,NAFTA,00,489,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0021,TWENTY LATIN AMERICAN REPUBLICS,00,818,4321,24,"EL PASO, TX",818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0021,TWENTY LATIN AMERICAN REPUBLICS,00,489,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0022,OECD,00,84864,310896,10,"NEW YORK CITY, NY",84864,310896,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0022,OECD,00,1441,2906,23,"LAREDO, TX",1441,2906,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0022,OECD,00,818,4321,24,"EL PASO, TX",818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0022,OECD,00,489,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0024,LAFTA,00,818,4321,24,"EL PASO, TX",818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0024,LAFTA,00,489,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0025,EURO AREA,00,84864,310896,10,"NEW YORK CITY, NY",84864,310896,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0025,EURO AREA,00,1441,2906,23,"LAREDO, TX",1441,2906,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,0,296,07,"OGDENSBURG, NY",0,296,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,342709,479869,10,"NEW YORK CITY, NY",342709,479869,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,0,42272,13,"BALTIMORE, MD",0,42272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,46284,46284,15,"WILMINGTON, NC",46284,46284,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,2173463,6420685,16,"CHARLESTON, SC",2173463,6420685,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,175926,807650,17,"SAVANNAH, GA",175926,807650,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,41460,116422,23,"LAREDO, TX",41460,116422,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,98206,339647,24,"EL PASO, TX",98206,339647,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,4524,6953,25,"SAN DIEGO, CA",4524,6953,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,210015,1423581,27,"LOS ANGELES, CA",210015,1423581,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,911917,3271753,28,"SAN FRANCISCO, CA",1019364,3340207,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,0,12892,30,"SEATTLE, WA",0,12892,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,880,880,31,"ANCHORAGE, AK",880,880,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,117474,237066,35,"MINNEAPOLIS, MN",117474,237066,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,262429,1046944,39,"CHICAGO, IL",262429,1046944,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,489,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,0,42272,13,"BALTIMORE, MD",0,42272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0026,APEC,00,3844,38230,55,"DALLAS-FORT WORTH, TX",3844,38230,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,0,296,07,"OGDENSBURG, NY",0,296,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,312984,450144,10,"NEW YORK CITY, NY",312984,450144,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,46284,46284,15,"WILMINGTON, NC",46284,46284,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,2173463,6420685,16,"CHARLESTON, SC",2173463,6420685,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,175926,807650,17,"SAVANNAH, GA",175926,807650,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,41460,116422,23,"LAREDO, TX",41460,116422,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,93937,320980,24,"EL PASO, TX",93937,320980,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,4524,6953,25,"SAN DIEGO, CA",4524,6953,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,210015,1423581,27,"LOS ANGELES, CA",210015,1423581,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,911917,3271753,28,"SAN FRANCISCO, CA",1019364,3340207,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,0,12892,30,"SEATTLE, WA",0,12892,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,480,480,31,"ANCHORAGE, AK",480,480,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,117474,237066,35,"MINNEAPOLIS, MN",117474,237066,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,262429,1046944,39,"CHICAGO, IL",262429,1046944,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,0027,ASEAN,00,3844,38230,55,"DALLAS-FORT WORTH, TX",3844,38230,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,1XXX,NORTH AMERICA,00,818,4321,24,"EL PASO, TX",818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,1XXX,NORTH AMERICA,00,489,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,2010,MEXICO,00,818,4321,24,"EL PASO, TX",818,4321,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,2010,MEXICO,00,489,489,52,"MIAMI, FL",0,0,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,4330,AUSTRIA,00,84864,310896,10,"NEW YORK CITY, NY",84864,310896,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,4330,AUSTRIA,00,1441,2906,23,"LAREDO, TX",1441,2906,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,4XXX,EUROPE,00,84864,310896,10,"NEW YORK CITY, NY",84864,310896,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
CGP,HSCYCSDT,4XXX,EUROPE,00,1441,2906,23,"LAREDO, TX",1441,2906,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5330,INDIA,00,9377,17389,24,"EL PASO, TX",9377,17389,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5330,INDIA,00,64632,121402,55,"DALLAS-FORT WORTH, TX",64632,121402,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5420,SRI LANKA,00,229568,229568,10,"NEW YORK CITY, NY",229568,229568,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5420,SRI LANKA,00,963790,1584288,16,"CHARLESTON, SC",963790,1584288,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5420,SRI LANKA,00,99836,163490,17,"SAVANNAH, GA",99836,163490,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5420,SRI LANKA,00,6608,9457,23,"LAREDO, TX",6608,9457,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5420,SRI LANKA,00,46840,85669,24,"EL PASO, TX",46840,85669,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5420,SRI LANKA,00,165960,324128,28,"SAN FRANCISCO, CA",165960,324128,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5490,THAILAND,00,565,1633,25,"SAN DIEGO, CA",565,1633,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5490,THAILAND,00,175926,736972,17,"SAVANNAH, GA",175926,736972,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5490,THAILAND,00,563,1280,23,"LAREDO, TX",563,1280,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5490,THAILAND,00,55879,244241,24,"EL PASO, TX",55879,244241,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5490,THAILAND,00,210015,1303555,27,"LOS ANGELES, CA",210015,1303555,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5490,THAILAND,00,209883,631895,39,"CHICAGO, IL",209883,631895,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5490,THAILAND,00,3844,9852,55,"DALLAS-FORT WORTH, TX",3844,9852,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,0,296,07,"OGDENSBURG, NY",0,296,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,312984,450144,10,"NEW YORK CITY, NY",312984,450144,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,0,42272,13,"BALTIMORE, MD",0,42272,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,46284,46284,15,"WILMINGTON, NC",46284,46284,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,2173463,6420685,16,"CHARLESTON, SC",2173463,6420685,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,0,70678,17,"SAVANNAH, GA",0,70678,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,40897,115142,23,"LAREDO, TX",40897,115142,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,38058,76739,24,"EL PASO, TX",38058,76739,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,3959,5320,25,"SAN DIEGO, CA",3959,5320,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,0,120026,27,"LOS ANGELES, CA",0,120026,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,911917,3271753,28,"SAN FRANCISCO, CA",1019364,3340207,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
DET,HSCYCSDT,5570,MALAYSIA,00,0,12892,30,"SEATTLE, WA",0,12892,SURGICAL GLOVES OF NATURAL RUBBER,4015110110,2020,03
