SUMMARY_LEVEL,SUMMARY_LEVEL_2,COUNTRY_CODE,COUNTRY_NAME,COUNTRY_SUBCODE,GENERAL_VALUES_MONTH,GENERAL_VALUES_YEAR,DISTRICT,DISTRICT_NAME,MONTHLY_CONSUMPTION_VALUE,YEARLY_CONSUMPTION_VALUE,COMMODITY_DESCRIPTION,COMMODITY,YEAR,MONTH
DET,HSCYDT,2010,MEXICO,-,2840,2840,24,"EL PASO, TX",2840,2840,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,374927,3036989,25,"SAN DIEGO, CA",374927,3036989,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,0,101748,26,"NOGALES, AZ",0,101748,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,0,7471159,27,"LOS ANGELES, CA",0,7471159,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,1717781,9487265,28,"SAN FRANCISCO, CA",1717781,9487265,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,192050,1612365,29,"COLUMBIA-SNAKE, OR",192050,1612365,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,1143163,11855760,30,"SEATTLE, WA",1143163,11855760,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,11711,54732,38,"DETROIT, MI",11711,54732,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,0,92993,33,"GREAT FALLS, MT",0,92993,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,0,68259,34,"PEMBINA, ND",0,68259,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,0,7302,35,"MINNEAPOLIS, MN",0,7302,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,0,487148,39,"CHICAGO, IL",0,487148,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,2977684,19490672,49,"SAN JUAN, PR",2977684,19490672,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,0,176634,52,"MIAMI, FL",0,176634,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2010,MEXICO,-,738014,9153003,53,"HOUSTON-GALVESTON, TX",738014,9153003,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,0,6396,07,"OGDENSBURG, NY",0,6396,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,33826,1384746,09,"BUFFALO, NY",33826,1384746,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,4873158,51093796,10,"NEW YORK CITY, NY",4873158,51093796,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,0,231161,11,"PHILADELPHIA, PA",0,231161,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,1915590,37972983,13,"BALTIMORE, MD",1915590,37972983,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,194299,2641806,14,"NORFOLK, VA",194299,2641806,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,4101555,45407538,16,"CHARLESTON, SC",4101555,45407538,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,0,30000,17,"SAVANNAH, GA",0,30000,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,403721,4207689,18,"TAMPA, FL",403721,4207689,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,3064868,17993225,20,"NEW ORLEANS, LA",3064868,17993225,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,89743,315789,23,"LAREDO, TX",89743,315789,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,0,6593,24,"EL PASO, TX",0,6593,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,210563,1680729,27,"LOS ANGELES, CA",210563,1680729,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,7908461,76311049,28,"SAN FRANCISCO, CA",7908461,76311049,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,224195,2110434,29,"COLUMBIA-SNAKE, OR",224195,2110434,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,1638330,13142689,30,"SEATTLE, WA",1638330,13142689,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,0,435149,33,"GREAT FALLS, MT",0,435149,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,839717,5166621,35,"MINNEAPOLIS, MN",839717,5166621,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,48599,144153,38,"DETROIT, MI",48599,144153,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,150165,777091,39,"CHICAGO, IL",150165,777091,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,110911,110911,41,"CLEVELAND, OH",110911,110911,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,222710,517212,45,"ST. LOUIS, MO",222710,517212,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,9324,374440,52,"MIAMI, FL",9324,374440,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2050,GUATEMALA,-,742968,12698733,53,"HOUSTON-GALVESTON, TX",742968,12698733,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,850926,9209381,10,"NEW YORK CITY, NY",850926,9209381,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,84900,266987,11,"PHILADELPHIA, PA",84900,266987,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,53852,398307,18,"TAMPA, FL",53852,398307,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,149548,3058682,13,"BALTIMORE, MD",149548,3058682,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,4875,244991,14,"NORFOLK, VA",4875,244991,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,445121,1694499,16,"CHARLESTON, SC",445121,1694499,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,0,1017274,20,"NEW ORLEANS, LA",0,1017274,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,70950,1603096,27,"LOS ANGELES, CA",70950,1603096,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,1374364,15989888,28,"SAN FRANCISCO, CA",1374364,15989888,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,0,42384,29,"COLUMBIA-SNAKE, OR",0,42384,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,620446,6997917,30,"SEATTLE, WA",620446,6997917,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,207776,917323,35,"MINNEAPOLIS, MN",207776,917323,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,205266,941029,39,"CHICAGO, IL",205266,941029,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,3395,3395,41,"CLEVELAND, OH",3395,3395,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,0,115610,45,"ST. LOUIS, MO",0,115610,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,139866,355587,52,"MIAMI, FL",139866,355587,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2110,EL SALVADOR,-,524362,5310962,53,"HOUSTON-GALVESTON, TX",524362,5310962,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,0,163349,07,"OGDENSBURG, NY",0,163349,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,83694,350951,09,"BUFFALO, NY",83694,350951,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,4087207,59838151,10,"NEW YORK CITY, NY",4087207,59838151,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,12120,141696,11,"PHILADELPHIA, PA",12120,141696,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,318316,18710621,13,"BALTIMORE, MD",318316,18710621,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,1579334,11251106,14,"NORFOLK, VA",1579334,11251106,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,21450,136147,15,"WILMINGTON, NC",21450,136147,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,115234,15176577,16,"CHARLESTON, SC",115234,15176577,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,0,134874,17,"SAVANNAH, GA",0,134874,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,1168925,6404760,18,"TAMPA, FL",1168925,6404760,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,0,4544,19,"MOBILE, AL",0,4544,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,1913964,15649087,20,"NEW ORLEANS, LA",1913964,15649087,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,238541,1536494,23,"LAREDO, TX",238541,1536494,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,1311789,3768500,27,"LOS ANGELES, CA",1311789,3768500,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,5571893,29219332,28,"SAN FRANCISCO, CA",5571893,29219332,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,461485,3565665,29,"COLUMBIA-SNAKE, OR",461485,3565665,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,1557885,16612058,30,"SEATTLE, WA",1557885,16612058,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,0,31374,34,"PEMBINA, ND",0,31374,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,0,2500,41,"CLEVELAND, OH",0,2500,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,791645,2839263,35,"MINNEAPOLIS, MN",791645,2839263,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,218183,2600405,38,"DETROIT, MI",218183,2600405,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,0,700418,39,"CHICAGO, IL",0,700418,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,0,237188,45,"ST. LOUIS, MO",0,237188,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,426472,5031889,52,"MIAMI, FL",426472,5031889,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,488322,18001335,53,"HOUSTON-GALVESTON, TX",488322,18001335,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2150,HONDURAS,-,0,2515,55,"DALLAS-FORT WORTH, TX",0,2515,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,246809,1081996,07,"OGDENSBURG, NY",246809,1081996,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,9529,56805,09,"BUFFALO, NY",9529,56805,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,7427632,31469484,10,"NEW YORK CITY, NY",7427632,31469484,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,376863,14392131,13,"BALTIMORE, MD",376863,14392131,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,309245,5109003,14,"NORFOLK, VA",309245,5109003,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,1038260,22430983,16,"CHARLESTON, SC",1038260,22430983,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,0,261202,17,"SAVANNAH, GA",0,261202,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,137613,686138,18,"TAMPA, FL",137613,686138,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,5032061,42027723,20,"NEW ORLEANS, LA",5032061,42027723,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,278422,2242239,27,"LOS ANGELES, CA",278422,2242239,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,3247067,66971976,28,"SAN FRANCISCO, CA",3247067,66971976,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,0,943129,29,"COLUMBIA-SNAKE, OR",0,943129,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,1704171,25780850,30,"SEATTLE, WA",1704171,25780850,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,0,457677,33,"GREAT FALLS, MT",0,457677,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,0,60375,34,"PEMBINA, ND",0,60375,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,0,473488,35,"MINNEAPOLIS, MN",0,473488,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,0,10861,38,"DETROIT, MI",0,10861,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,0,443022,39,"CHICAGO, IL",0,443022,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,0,18600,41,"CLEVELAND, OH",0,18600,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,93241,605599,45,"ST. LOUIS, MO",93241,605599,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,654717,4986285,52,"MIAMI, FL",654717,4986285,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2190,NICARAGUA,-,2128819,8571864,53,"HOUSTON-GALVESTON, TX",2128819,8571864,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,0,59609,07,"OGDENSBURG, NY",0,59609,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,0,41225,09,"BUFFALO, NY",0,41225,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,386115,13359400,10,"NEW YORK CITY, NY",386115,13359400,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,771974,11878367,13,"BALTIMORE, MD",771974,11878367,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,1117348,12679936,20,"NEW ORLEANS, LA",1117348,12679936,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,8168,643693,14,"NORFOLK, VA",8168,643693,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,1024794,12686503,16,"CHARLESTON, SC",1024794,12686503,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,408136,7217652,18,"TAMPA, FL",408136,7217652,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,241553,1657178,27,"LOS ANGELES, CA",241553,1657178,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,5809823,48253517,28,"SAN FRANCISCO, CA",5809823,48253517,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,88688,353951,29,"COLUMBIA-SNAKE, OR",88688,353951,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,880020,7898797,30,"SEATTLE, WA",880020,7898797,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,0,2237,33,"GREAT FALLS, MT",0,2237,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,664919,4306962,35,"MINNEAPOLIS, MN",664919,4306962,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,0,23842,38,"DETROIT, MI",0,23842,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,4825,950631,39,"CHICAGO, IL",4825,950631,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,0,145036,41,"CLEVELAND, OH",0,145036,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,269088,2221238,52,"MIAMI, FL",269088,2221238,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2230,COSTA RICA,-,1053049,7933787,53,"HOUSTON-GALVESTON, TX",1053049,7933787,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,7100,7100,04,"BOSTON, MA",7100,7100,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,0,704919,10,"NEW YORK CITY, NY",0,704919,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,0,196234,13,"BALTIMORE, MD",0,196234,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,0,27508,14,"NORFOLK, VA",0,27508,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,0,89400,17,"SAVANNAH, GA",0,89400,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,39927,83344,20,"NEW ORLEANS, LA",39927,83344,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,0,2537,27,"LOS ANGELES, CA",0,2537,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,1018258,4488272,28,"SAN FRANCISCO, CA",1018258,4488272,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,0,169219,30,"SEATTLE, WA",0,169219,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,0,18056,33,"GREAT FALLS, MT",0,18056,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,20290,47590,41,"CLEVELAND, OH",20290,47590,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2250,PANAMA,-,3474,7154,52,"MIAMI, FL",3474,7154,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2410,JAMAICA,-,205275,675158,10,"NEW YORK CITY, NY",205275,675158,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2410,JAMAICA,-,0,232167,13,"BALTIMORE, MD",0,232167,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2410,JAMAICA,-,0,75695,17,"SAVANNAH, GA",0,75695,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2410,JAMAICA,-,5006,5006,27,"LOS ANGELES, CA",5006,5006,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2410,JAMAICA,-,44629,57940,28,"SAN FRANCISCO, CA",44629,57940,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2410,JAMAICA,-,100800,419250,30,"SEATTLE, WA",100800,419250,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2410,JAMAICA,-,9279,141552,52,"MIAMI, FL",9279,141552,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2450,HAITI,-,0,7342,11,"PHILADELPHIA, PA",0,7342,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
DET,HSCYDT,2450,HAITI,-,0,5004,41,"CLEVELAND, OH",0,5004,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,08
